,artikelnr:,text:,jci1.0:,jci1.3:,versie:,tags,verbs
85,/Hoofdstuk5/Paragraaf1/Artikel84," $ Lid1 :  $  Zolang een voorstel van wet, ingediend door of vanwege de Koning, niet door de Tweede Kamer onderscheidenlijk de verenigde vergadering is aangenomen, kan het door haar, op voorstel van een of meer leden, en vanwege de regering worden gewijzigd.  $ Lid2 :  $  Zolang de Tweede Kamer onderscheidenlijk de verenigde vergadering een door haar in te dienen voorstel van wet niet heeft aangenomen, kan het door haar, op voorstel van een of meer leden, en door het lid of de leden door wie het aanhangig is gemaakt, worden gewijzigd.",1.0:c:BWBR0001840&artikel=84&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=5&paragraaf=1&artikel=84&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['NP', ('$', 'CD'), ('Zolang', 'CC'), ('een', 'DT'), ('voorstel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('wet', 'NN')], ['VP', ('ingediend', 'VBN')], ['PP', ('door', 'IN')], ['PP', ('vanwege', 'IN')], ['NP', ('de', 'DT'), ('Koning', 'NNP')], ['PP', ('door', 'IN')], ['NP', ('de', 'DT'), ('Tweede', 'NNP'), ('Kamer', 'NNP')], ['ADJP', ('onderscheidenlijk', 'JJ')], ['VP', ('verenigde', 'VBN')], ['NP', ('vergadering', 'NN')], ['VP', ('is', 'MD'), ('aangenomen', 'VBN')], ['VP', ('kan', 'MD')], ['PP', ('door', 'IN')], ['VP', ('haar', 'MD')], ['PP', ('op', 'IN')], ['NP', ('voorstel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('of', 'CC'), ('meer', 'CD'), ('leden', 'NNS')], ['PP', ('vanwege', 'IN')], ['NP', ('de', 'DT'), ('regering', 'NN')], ['VP', ('worden', 'MD'), ('gewijzigd', 'VBN')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('Zolang', 'CC'), ('de', 'DT'), ('Tweede', 'NNP'), ('Kamer', 'NNP')], ['ADJP', ('onderscheidenlijk', 'JJ')], ['VP', ('verenigde', 'VBN')], ['NP', ('vergadering', 'NN')], ['PP', ('door', 'IN')], ['NP', ('haar', 'PRP')], ['VP', ('dienen', 'MD')], ['NP', ('voorstel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('wet', 'NN')], ['VP', ('niet', 'RB'), ('heeft', 'MD'), ('aangenomen', 'VBN')], ['VP', ('kan', 'MD')], ['PP', ('door', 'IN')], ['VP', ('haar', 'MD')], ['PP', ('op', 'IN')], ['NP', ('voorstel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('of', 'CC'), ('meer', 'CD'), ('leden', 'NNS')], ['PP', ('door', 'IN')], ['NP', ('het', 'DT'), ('lid', 'NN')], ['NP', ('de', 'DT'), ('leden', 'NNS')], ['PP', ('door', 'IN')], ['NP', ('wie', 'PRP'), ('het', 'DT'), ('aanhangig', 'NN')], ['VP', ('is', 'MD'), ('gemaakt', 'VBN')], ['VP', ('worden', 'MD'), ('gewijzigd', 'VBN')]]","{'indienen': 'ingediend', 'verenigen': 'verenigde', 'aannemen': 'aangenomen', 'wijzigen': 'gewijzigd', 'maken': 'gemaakt'}"
86,/Hoofdstuk5/Paragraaf1/Artikel85,"Zodra de Tweede Kamer een voorstel van wet heeft aangenomen of tot indiening van een voorstel heeft besloten, zendt zij het aan de Eerste Kamer, die het voorstel overweegt zoals het door de Tweede Kamer aan haar is gezonden. De Tweede Kamer kan een of meer van haar leden opdragen een door haar ingediend voorstel in de Eerste Kamer te verdedigen.",1.0:c:BWBR0001840&artikel=85&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=5&paragraaf=1&artikel=85&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('de', 'DT'), ('Tweede', 'NNP'), ('Kamer', 'NNP')], ['NP', ('een', 'DT'), ('voorstel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('wet', 'NN')], ['VP', ('heeft', 'MD'), ('aangenomen', 'VBN')], ['PP', ('tot', 'IN')], ['NP', ('indiening', 'NN')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('voorstel', 'NN')], ['VP', ('heeft', 'MD'), ('besloten', 'VBD')], ['VP', ('zendt', 'VBZ')], ['NP', ('zij', 'PRP')], ['PP', ('aan', 'IN')], ['NP', ('de', 'DT'), ('Eerste', 'CD'), ('Kamer', 'NNP')], ['NP', ('die', 'PRP'), ('het', 'DT'), ('voorstel', 'NN')], ['VP', ('overweegt', 'VBZ')], ['PP', ('door', 'IN')], ['NP', ('de', 'DT'), ('Tweede', 'NNP'), ('Kamer', 'NN')], ['PP', ('aan', 'IN')], ['NP', ('haar', 'PRP$')], ['VP', ('is', 'MD'), ('gezonden', 'VBN')], ['NP', ('De', 'NNP'), ('Tweede', 'NNP'), ('Kamer', 'NNP')], ['VP', ('kan', 'MD')], ['PP', ('van', 'IN')], ['NP', ('haar', 'PRP$'), ('leden', 'NNS'), ('opdragen', 'NNS')], ['PP', ('door', 'IN')], ['NP', ('haar', 'PRP')], ['VP', ('ingediend', 'VBN')], ['NP', ('voorstel', 'NN')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('Eerste', 'CD'), ('Kamer', 'NNP')], ['VP', ('te', 'TO'), ('verdedigen', 'VB')]]","{'aannemen': 'aangenomen', 'besluiten': 'besloten', 'zenden': 'gezonden', 'overwegen': 'overweegt', 'indienen': 'ingediend', 'verdedigen': 'verdedigen'}"
87,/Hoofdstuk5/Paragraaf1/Artikel86," $ Lid1 :  $  Zolang een voorstel van wet niet door de Staten-Generaal is aangenomen, kan het door of vanwege de indiener worden ingetrokken.  $ Lid2 :  $  Zolang de Tweede Kamer onderscheidenlijk de verenigde vergadering een door haar in te dienen voorstel van wet niet heeft aangenomen, kan het door het lid of de leden door wie het aanhangig is gemaakt, worden ingetrokken.",1.0:c:BWBR0001840&artikel=86&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=5&paragraaf=1&artikel=86&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['NP', ('$', 'CD'), ('Zolang', 'CC'), ('een', 'DT'), ('voorstel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('wet', 'NN')], ['ADVP', ('niet', 'RB')], ['PP', ('door', 'IN')], ['NP', ('de', 'DT'), ('Staten-Generaal', 'NNP')], ['VP', ('is', 'MD'), ('aangenomen', 'VBN')], ['VP', ('kan', 'MD')], ['PP', ('door', 'IN')], ['PP', ('vanwege', 'IN')], ['NP', ('de', 'DT'), ('indiener', 'NN')], ['VP', ('worden', 'MD'), ('ingetrokken', 'VBN')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('Zolang', 'CC'), ('de', 'DT'), ('Tweede', 'NNP'), ('Kamer', 'NNP')], ['ADJP', ('onderscheidenlijk', 'JJ')], ['VP', ('verenigde', 'VBN')], ['NP', ('vergadering', 'NN')], ['PP', ('door', 'IN')], ['NP', ('haar', 'PRP')], ['VP', ('dienen', 'MD')], ['NP', ('voorstel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('wet', 'NN')], ['VP', ('niet', 'RB'), ('heeft', 'MD'), ('aangenomen', 'VBN')], ['VP', ('kan', 'MD')], ['PP', ('door', 'IN')], ['NP', ('het', 'DT'), ('lid', 'NN')], ['NP', ('de', 'DT'), ('leden', 'NNS')], ['PP', ('door', 'IN')], ['NP', ('wie', 'PRP'), ('het', 'DT'), ('aanhangig', 'NN')], ['VP', ('is', 'MD'), ('gemaakt', 'VBN')], ['VP', ('worden', 'MD'), ('ingetrokken', 'VBN')]]","{'aannemen': 'aangenomen', 'intrekken': 'ingetrokken', 'verenigen': 'verenigde', 'maken': 'gemaakt'}"
88,/Hoofdstuk5/Paragraaf1/Artikel87," $ Lid1 :  $  Een voorstel wordt wet, zodra het door de Staten-Generaal is aangenomen en door de Koning is bekrachtigd.  $ Lid2 :  $  De Koning en de Staten-Generaal geven elkaar kennis van hun besluit omtrent enig voorstel van wet.",1.0:c:BWBR0001840&artikel=87&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=5&paragraaf=1&artikel=87&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['NP', ('$', 'CD'), ('Een', 'DT'), ('voorstel', 'NN')], ['VP', ('wordt', 'MD')], ['NP', ('wet', 'NN')], ['PP', ('door', 'IN')], ['NP', ('de', 'DT'), ('Staten-Generaal', 'NNP')], ['VP', ('is', 'MD'), ('aangenomen', 'VBN')], ['PP', ('door', 'IN')], ['NP', ('de', 'DT'), ('Koning', 'NNP')], ['VP', ('is', 'MD'), ('bekrachtigd', 'VBN')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('De', 'NNP'), ('Koning', 'NNP')], ['NP', ('de', 'DT'), ('Staten-Generaal', 'NNP')], ['VP', ('geven', 'VB')], ['NP', ('elkaar', 'PRP'), ('kennis', 'NN')], ['PP', ('van', 'IN')], ['NP', ('hun', 'PRP$'), ('besluit', 'NN')], ['PP', ('omtrent', 'IN')], ['NP', ('enig', 'PRP'), ('voorstel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('wet', 'NN')]]","{'aannemen': 'aangenomen', 'bekrachtigen': 'bekrachtigd', 'geven': 'geven'}"
89,/Hoofdstuk5/Paragraaf1/Artikel88,De wet regelt de bekendmaking en de inwerkingtreding van de wetten. Zij treden niet in werking voordat zij zijn bekendgemaakt.,1.0:c:BWBR0001840&artikel=88&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=5&paragraaf=1&artikel=88&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('De', 'DT'), ('wet', 'NN')], ['VP', ('regelt', 'VBZ')], ['NP', ('de', 'DT'), ('bekendmaking', 'NN')], ['NP', ('de', 'DT'), ('inwerkingtreding', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('wetten', 'NNS')], ['NP', ('Zij', 'PRP')], ['VP', ('treden', 'VBP')], ['ADVP', ('niet', 'RB')], ['PP', ('in', 'IN')], ['NP', ('werking', 'NN'), ('voordat', 'CC'), ('zij', 'PRP'), ('zijn', 'PRP')], ['VP', ('bekendgemaakt', 'VBN')]]","{'regelen': 'regelt', 'treden': 'treden', 'bekendmaken': 'bekendgemaakt'}"
90,/Hoofdstuk5/Paragraaf1/Artikel89," $ Lid1 :  $  Algemene maatregelen van bestuur worden bij koninklijk besluit vastgesteld.  $ Lid2 :  $  Voorschriften, door straffen te handhaven, worden daarin alleen gegeven krachtens de wet. De wet bepaalt de op te leggen straffen.  $ Lid3 :  $  De wet regelt de bekendmaking en de inwerkingtreding van de algemene maatregelen van bestuur. Zij treden niet in werking voordat zij zijn bekendgemaakt.  $ Lid4 :  $  Het tweede en derde lid zijn van overeenkomstige toepassing op andere vanwege het Rijk vastgestelde algemeen verbindende voorschriften.",1.0:c:BWBR0001840&artikel=89&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=5&paragraaf=1&artikel=89&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['NP', ('$', 'CD'), ('Algemene', 'NNP'), ('maatregelen', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('bestuur', 'NN')], ['VP', ('worden', 'MD')], ['PP', ('bij', 'IN')], ['NP', ('koninklijk', 'JJ'), ('besluit', 'NN')], ['VP', ('vastgesteld', 'VBN')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('Voorschriften', 'NNP')], ['PP', ('door', 'IN')], ['VP', ('straffen', 'VBP'), ('te', 'TO'), ('handhaven', 'VB')], ['VP', ('worden', 'MD'), ('daarin', 'RB'), ('alleen', 'RB'), ('gegeven', 'VBN')], ['PP', ('krachtens', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['NP', ('De', 'DT'), ('wet', 'NN')], ['VP', ('bepaalt', 'VBZ')], ['VP', ('te', 'TO'), ('leggen', 'VB'), ('straffen', 'VB')], ['NP', ('$', 'CD'), ('Lid3', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('wet', 'NN')], ['VP', ('regelt', 'VBZ')], ['NP', ('de', 'DT'), ('bekendmaking', 'NN')], ['NP', ('de', 'DT'), ('inwerkingtreding', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('algemene', 'JJ'), ('maatregelen', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('bestuur', 'NN')], ['NP', ('Zij', 'PRP')], ['VP', ('treden', 'VBP')], ['ADVP', ('niet', 'RB')], ['PP', ('in', 'IN')], ['NP', ('werking', 'NN'), ('voordat', 'CC'), ('zij', 'PRP'), ('zijn', 'PRP')], ['VP', ('bekendgemaakt', 'VBN')], ['NP', ('$', 'CD'), ('Lid4', 'NNP')], ['NP', ('$', 'CD'), ('Het', 'PRP')], ['NP', ('tweede', 'CD'), ('en', 'CC'), ('derde', 'CD'), ('lid', 'NN'), ('zijn', 'PRP')], ['PP', ('van', 'IN')], ['NP', ('overeenkomstige', 'JJ'), ('toepassing', 'NN')], ['PP', ('op', 'IN')], ['NP', ('andere', 'PRP')], ['PP', ('vanwege', 'IN')], ['NP', ('het', 'DT'), ('Rijk', 'NNP')], ['VP', ('vastgestelde', 'VBN')], ['NP', ('algemeen', 'NN')], ['VP', ('verbindende', 'VBG')], ['NP', ('voorschriften', 'NNS')]]","{'vaststellen': 'vastgesteld', 'straffen': 'straffen', 'handhaven': 'handhaven', 'geven': 'gegeven', 'bepalen': 'bepaalt', 'leggen': 'leggen', 'regelen': 'regelt', 'treden': 'treden', 'bekendmaken': 'bekendgemaakt', 'vastgestelen': 'vastgestelde', 'verbindennen': 'verbindende'}"
91,/Hoofdstuk5/Paragraaf2/Artikel90,De regering bevordert de ontwikkeling van de internationale rechtsorde.,1.0:c:BWBR0001840&artikel=90&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=5&paragraaf=2&artikel=90&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('De', 'DT'), ('regering', 'NN'), ('bevordert', 'NN')], ['NP', ('de', 'DT'), ('ontwikkeling', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('internationale', 'JJ'), ('rechtsorde', 'NN')]]",{}
92,/Hoofdstuk5/Paragraaf2/Artikel91," $ Lid1 :  $  Het Koninkrijk wordt niet aan verdragen gebonden en deze worden niet opgezegd zonder voorafgaande goedkeuring van de Staten-Generaal. De wet bepaalt de gevallen waarin geen goedkeuring is vereist.  $ Lid2 :  $  De wet bepaalt de wijze waarop de goedkeuring wordt verleend en kan voorzien in stilzwijgende goedkeuring.  $ Lid3 :  $  Indien een verdrag bepalingen bevat welke afwijken van de Grondwet dan wel tot zodanig afwijken noodzaken, kunnen de kamers de goedkeuring alleen verlenen met ten minste twee derden van het aantal uitgebrachte stemmen.",1.0:c:BWBR0001840&artikel=91&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=5&paragraaf=2&artikel=91&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['NP', ('$', 'CD'), ('Het', 'PRP'), ('Koninkrijk', 'NNP')], ['VP', ('wordt', 'MD')], ['ADVP', ('niet', 'RB')], ['VP', ('verdragen', 'VB'), ('gebonden', 'VBN')], ['NP', ('deze', 'PRP')], ['VP', ('worden', 'MD'), ('niet', 'RB'), ('opgezegd', 'VBN')], ['PP', ('zonder', 'IN')], ['VP', ('voorafgaande', 'VBG')], ['NP', ('goedkeuring', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Staten-Generaal', 'NNP')], ['NP', ('De', 'DT'), ('wet', 'NN')], ['VP', ('bepaalt', 'VBZ')], ['NP', ('de', 'DT'), ('gevallen', 'NNS')], ['ADVP', ('waarin', 'RB')], ['NP', ('geen', 'PRP')], ['ADJP', ('goedkeuring', 'JJ')], ['VP', ('is', 'MD'), ('vereist', 'VBN')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('wet', 'NN')], ['VP', ('bepaalt', 'VBZ')], ['NP', ('de', 'DT'), ('wijze', 'NN')], ['ADVP', ('waarop', 'RB')], ['ADJP', ('goedkeuring', 'JJ')], ['VP', ('wordt', 'MD'), ('verleend', 'VBN')], ['VP', ('kan', 'MD'), ('voorzien', 'VBP')], ['PP', ('in', 'IN')], ['VP', ('stilzwijgende', 'VBG')], ['NP', ('goedkeuring', 'NN')], ['NP', ('$', 'CD'), ('Lid3', 'NNP')], ['NP', ('$', 'CD'), ('Indien', 'CC'), ('een', 'DT'), ('verdrag', 'NN'), ('bepalingen', 'NNS')], ['VP', ('bevat', 'VBZ')], ['NP', ('welke', 'PRP')], ['VP', ('afwijken', 'VB')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Grondwet', 'NNP')], ['ADVP', ('dan', 'RB'), ('wel', 'RB')], ['PP', ('tot', 'IN')], ['NP', ('zodanig', 'PRP')], ['VP', ('afwijken', 'MD'), ('noodzaken', 'VB')], ['VP', ('kunnen', 'MD')], ['NP', ('de', 'DT'), ('kamers', 'NNS')], ['NP', ('de', 'DT'), ('goedkeuring', 'JJ'), ('alleen', 'NN')], ['VP', ('verlenen', 'VB'), ('met', 'RP')], ['PP', ('ten', 'IN')], ['NP', ('minste', 'NN')], ['PP', ('van', 'IN')], ['ADJP', ('aantal', 'JJ')], ['VP', ('uitgebrachte', 'VBN')], ['NP', ('stemmen', 'NNS')]]","{'verdragen': 'verdragen', 'binden': 'gebonden', 'opzeggen': 'opgezegd', 'voorafganen': 'voorafgaande', 'bepalen': 'bepaalt', 'vereisen': 'vereist', 'verlenen': 'verlenen', 'voorzien': 'voorzien', 'stilzwijgennen': 'stilzwijgende', 'bevatten': 'bevat', 'afwijken': 'afwijken', 'noodzaken': 'noodzaken', 'uitgebrachen': 'uitgebrachte'}"
93,/Hoofdstuk5/Paragraaf2/Artikel92,"Met inachtneming, zo nodig, van het bepaalde in , kunnen bij of krachtens verdrag aan volkenrechtelijke organisaties bevoegdheden tot wetgeving, bestuur en rechtspraak worden opgedragen.artikel 91, derde lid",1.0:c:BWBR0001840&artikel=92&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=5&paragraaf=2&artikel=92&z=2018-12-21&g=2018-12-21,21-12-2018,"[['PP', ('Met', 'IN')], ['NP', ('inachtneming', 'NN')], ['ADJP', ('zo', 'RB'), ('nodig', 'JJ')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('bepaalde', 'PRP')], ['VP', ('kunnen', 'MD')], ['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['NP', ('verdrag', 'NN')], ['PP', ('aan', 'IN')], ['NP', ('volkenrechtelijke', 'JJ'), ('organisaties', 'NNS'), ('bevoegdheden', 'NNS')], ['PP', ('tot', 'IN')], ['NP', ('wetgeving', 'NN')], ['NP', ('bestuur', 'NN'), ('en', 'CC'), ('rechtspraak', 'NN')], ['VP', ('worden', 'MD'), ('opgedragen.artikel', 'VBN')], ['NP', ('derde', 'CD'), ('lid', 'NN')]]",{'opgedragen.artikelen': 'opgedragen.artikel'}
94,/Hoofdstuk5/Paragraaf2/Artikel93,"Bepalingen van verdragen en van besluiten van volkenrechtelijke organisaties, die naar haar inhoud een ieder kunnen verbinden, hebben verbindende kracht nadat zij zijn bekendgemaakt.",1.0:c:BWBR0001840&artikel=93&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=5&paragraaf=2&artikel=93&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('Bepalingen', 'NNS')], ['VP', ('verdragen', 'VBP')], ['VP', ('besluiten', 'VBP')], ['PP', ('van', 'IN')], ['NP', ('volkenrechtelijke', 'JJ'), ('organisaties', 'NNS')], ['NP', ('die', 'PRP')], ['PP', ('naar', 'IN')], ['NP', ('haar', 'PRP'), ('inhoud', 'NN'), ('een', 'DT'), ('ieder', 'PRP')], ['VP', ('kunnen', 'MD'), ('verbinden', 'VB')], ['VP', ('hebben', 'MD'), ('verbindende', 'VBG')], ['NP', ('kracht', 'NN'), ('nadat', 'CC'), ('zij', 'PRP'), ('zijn', 'PRP')], ['VP', ('bekendgemaakt', 'VBN')]]","{'verdragen': 'verdragen', 'besluiten': 'besluiten', 'verbinden': 'verbinden', 'verbindennen': 'verbindende', 'bekendmaken': 'bekendgemaakt'}"
95,/Hoofdstuk5/Paragraaf2/Artikel94,"Binnen het Koninkrijk geldende wettelijke voorschriften vinden geen toepassing, indien deze toepassing niet verenigbaar is met een ieder verbindende bepalingen van verdragen en van besluiten van volkenrechtelijke organisaties.",1.0:c:BWBR0001840&artikel=94&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=5&paragraaf=2&artikel=94&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('Binnen', 'NNP'), ('het', 'DT'), ('Koninkrijk', 'NNP')], ['VP', ('geldende', 'VBG')], ['NP', ('wettelijke', 'JJ'), ('voorschriften', 'NNS')], ['VP', ('vinden', 'VB')], ['NP', ('geen', 'PRP'), ('toepassing', 'NN')], ['NP', ('deze', 'PRP'), ('toepassing', 'NN')], ['ADVP', ('niet', 'RB')], ['NP', ('verenigbaar', 'NN')], ['VP', ('is', 'MD')], ['PP', ('met', 'IN')], ['NP', ('een', 'DT'), ('ieder', 'PRP')], ['VP', ('verbindende', 'VBG')], ['NP', ('bepalingen', 'NNS')], ['VP', ('verdragen', 'VB')], ['VP', ('besluiten', 'VBP')], ['PP', ('van', 'IN')], ['NP', ('volkenrechtelijke', 'JJ'), ('organisaties', 'NNS')]]","{'geldennen': 'geldende', 'vinden': 'vinden', 'verbindennen': 'verbindende', 'verdragen': 'verdragen', 'besluiten': 'besluiten'}"
96,/Hoofdstuk5/Paragraaf2/Artikel95,De wet geeft regels omtrent de bekendmaking van verdragen en besluiten van volkenrechtelijke organisaties.,1.0:c:BWBR0001840&artikel=95&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=5&paragraaf=2&artikel=95&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('De', 'DT'), ('wet', 'NN')], ['VP', ('geeft', 'VBZ')], ['NP', ('regels', 'NNS')], ['PP', ('omtrent', 'IN')], ['NP', ('de', 'DT'), ('bekendmaking', 'NN')], ['VP', ('verdragen', 'VB')], ['VP', ('besluiten', 'VBP')], ['PP', ('van', 'IN')], ['NP', ('volkenrechtelijke', 'JJ'), ('organisaties', 'NNS')]]","{'geven': 'geeft', 'verdragen': 'verdragen', 'besluiten': 'besluiten'}"
97,/Hoofdstuk5/Paragraaf2/Artikel96," $ Lid1 :  $  Het Koninkrijk wordt niet in oorlog verklaard dan na voorafgaande toestemming van de Staten-Generaal.  $ Lid2 :  $  De toestemming is niet vereist, wanneer het overleg met de Staten-Generaal ten gevolge van een feitelijk bestaande oorlogstoestand niet mogelijk is gebleken.  $ Lid3 :  $  De Staten-Generaal beraadslagen en besluiten ter zake in verenigde vergadering.  $ Lid4 :  $  Het bepaalde in het eerste en het derde lid is van overeenkomstige toepassing voor een verklaring dat een oorlog beindigd is.",1.0:c:BWBR0001840&artikel=96&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=5&paragraaf=2&artikel=96&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['NP', ('$', 'CD'), ('Het', 'PRP'), ('Koninkrijk', 'NNP')], ['VP', ('wordt', 'MD')], ['ADVP', ('niet', 'RB')], ['PP', ('in', 'IN')], ['NP', ('oorlog', 'NN')], ['VP', ('verklaard', 'VBN')], ['ADVP', ('dan', 'RB')], ['PP', ('na', 'IN')], ['VP', ('voorafgaande', 'VBG')], ['NP', ('toestemming', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Staten-Generaal', 'NNP')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('toestemming', 'NN')], ['VP', ('is', 'MD'), ('niet', 'RB'), ('vereist', 'VBN')], ['NP', ('het', 'DT'), ('overleg', 'NN')], ['PP', ('met', 'IN')], ['NP', ('de', 'DT'), ('Staten-Generaal', 'NNP')], ['PP', ('ten', 'IN')], ['NP', ('gevolge', 'NN')], ['PP', ('van', 'IN')], ['ADJP', ('feitelijk', 'JJ')], ['VP', ('bestaande', 'VBG')], ['NP', ('oorlogstoestand', 'NN')], ['ADJP', ('niet', 'RB'), ('mogelijk', 'JJ')], ['VP', ('is', 'MD'), ('gebleken', 'VBN')], ['NP', ('$', 'CD'), ('Lid3', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('Staten-Generaal', 'NNP'), ('beraadslagen', 'NNS')], ['VP', ('besluiten', 'VBP')], ['PP', ('ter', 'IN')], ['NP', ('zake', 'NN')], ['PP', ('in', 'IN')], ['VP', ('verenigde', 'VBN')], ['NP', ('vergadering', 'NN')], ['NP', ('$', 'CD'), ('Lid4', 'NNP')], ['NP', ('$', 'CD'), ('Het', 'PRP'), ('bepaalde', 'PRP')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('en', 'CC'), ('het', 'PRP')], ['NP', ('derde', 'CD'), ('lid', 'NN')], ['VP', ('is', 'MD')], ['PP', ('van', 'IN')], ['NP', ('overeenkomstige', 'JJ'), ('toepassing', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('een', 'DT'), ('verklaring', 'NN')], ['NP', ('een', 'DT'), ('oorlog', 'NN')], ['VP', ('beindigd', 'VBN')], ['VP', ('is', 'MD')]]","{'verklaren': 'verklaard', 'voorafganen': 'voorafgaande', 'vereisen': 'vereist', 'bestanen': 'bestaande', 'blijken': 'gebleken', 'besluiten': 'besluiten', 'verenigen': 'verenigde', 'beindigden': 'beindigd'}"
